"id","category","description","name","price","restaurant_id"
2372,Dairy Entree,Spinach.,Palak Paneer,132.0,67
2373,Dairy Entree,Prepared in a spiced curry sauce.,Paneer Butter Masala,132.0,67
2374,Dairy Entree,Curry.,Navratan Korma,132.0,67
2375,Dairy Entree,Curry.,Paneer Korma,132.0,67
2376,Dairy Entree,Prepared in a spiced curry sauce.,Veggie Tikka Masala,132.0,67
2377,Dairy Entree,"Cooked in a thick, circular, deep pot.",Karahi Paneer,132.0,67
2378,Dairy Entree,Spinach.,Mater Paneer,132.0,67
2379,Combos,Served with plain rice.,"Any Non-Dairy, Vegan Dish Combo",120.0,67
2380,Combos,Served with plain rice.,Any Dairy Based Dish Combo,130.0,67
2381,Combos,Diary or vegan with plain rice and plain naan.   ,Any 2 Dishes Combo,286.0,67
2382,Combos,"Diary or vegan with naan trio (plain, garlic, aloo).",Any 2 Dishes with Naan Trio Combo,297.0,67
2383,Appetizer,A fried pastry with a savory potato filling.,Samosa,50.0,67
2384,Appetizer,A fried pastry with a savory potato filling.,Samosa Chaat,88.0,67
2385,Appetizer,Fried fritter.,Veggie Pakora,66.0,67
2386,Appetizer,Fried fritter.,Veggie Pakora Chaat,94.0,67
2387,Appetizer,Fried fritter.,Paneer Pakora,80.0,67
2388,Appetizer,Fried fritter.,Paneer Pakora Chaat,110.0,67
2389,Appetizer,Battered and fried vegetables.  ,Onion Bhaji,55.0,67
2390,Appetizer,"",Papadam,33.0,67
2391,Appetizer,"",Tomato and Onion Salad,77.0,67
2392,Appetizer,"",Paneer Pakora,77.0,67
2393,Appetizer,Fried fritter.,"Combo Salad, Papadam, and Veggie Pakora Combo ",121.0,67
2394,Rice, ,Aromatic Indian Rice,24.5,67
2395,Rice,"",Jeera Herbal Rice,44.0,67
2396,Rice,"Onions, peas, cumin seeds, herbs. Palao Rice (nuts, seeds, herbs).     ",Palao Rice,66.0,67
2397,Rice,Comes with seeds and herbs (with side raita).,Paneer Biranyi,154.0,67
2398,Rice,Served with side raita.,Vegetable Biryani,124.5,67
2399,Naan and Roti,"",Roti from Tandoori Oven,33.0,67
2400,Naan and Roti,Stove-top.,Roti from Tava ,34.5,67
2401,Naan and Roti,From tandoori oven.,Prantha,44.0,67
2402,Naan and Roti,"",Plain Naan,22.0,67
2403,Naan and Roti,"",Garlic Naan,33.0,67
2404,Naan and Roti,"",Aloo Naan,33.0,67
2405,Naan and Roti,"",Onion Naan,33.0,67
2406,Naan and Roti,"",Mehthi Naan,33.0,67
2407,Naan and Roti,"",Paneer Naan,44.0,67
2408,Naan and Roti,"Plain, garlic, aloo.","3-Bread Combo",83.0,67
2409,Dessert,"",Gulab Jamun,44.0,67
2410,Dessert,"",Kheer,34.5,67
2411,Drinks,"","12 oz. Can Soda",20.0,67
2412,Drinks,House-made with fresh mango. ,"12 oz. Mango Non-Dairy Smoothie",47.0,67
2413,Drinks,House-made with fresh mango and milk.,"12 oz. Mango Smoothie with Milk",47.0,67
2414,Sides,"8 oz. Vegan, yellow. ",Daal ,77.0,67
2415,Sides,"4 oz.",Mixed Spicy Pickle,33.0,67
2416,Sides,"4 oz.",Raita,33.0,67
2417,Sides,"2 oz.",Mango Chutney,22.0,67
2418,Sides,"2 oz.",Tamarind Dipping Sauce,14.5,67
2419,Sides,"2 oz.",Mint Dipping Sauce,14.5,67
2420,FRIED CHICKEN,"Mouth-watering, crispy, golden, tender and juicy. Seasoned with our secret blend of 13 herbs and spices, and topped with fresh sprigs of thyme. Paired with your choice of (1) deliciously hearty side! (mix of white and dark meat)","2 Piece Fried Chicken",160.0,68
2421,FRIED CHICKEN,"Mouth-watering, crispy, golden, tender and juicy. Seasoned with our secret blend of 13 herbs and spices, and topped with fresh sprigs of thyme. Paired with your choice of (1) deliciously hearty side! (mix of white and dark meat)","3 Piece Fried Chicken",193.0,68
2422,FRIED CHICKEN,"Mouth-watering, crispy, golden, tender and juicy. Seasoned with our secret blend of 13 herbs and spices, and topped with fresh sprigs of thyme. Paired with mini jalapeño corn muffins and your choice of (2) deliciously hearty sides! (mix of white and dark meat)","8 Piece Fried Chicken",420.0,68
2423,FRIED CHICKEN,"The sole meal destined for your soul food palate. (2) pieces of our crispy, golden, tender and juicy Southern-style Fried Chicken served with Belgian-style waffles. Paired with tasty mini jalapeño corn muffins and your choice of (1) deliciously hearty side. (mix of white and dark meat)",The Works Fried Chicken,210.0,68
2424,FAMILY MEAL BOX,"Feast in comfort for your cavalry of 2-3. Choice of (1) protein: Crispy Fried Chicken, dry-rubbed Blackened Chicken, BBQ Pulled Pork, Louisiana Catfish, or Cajun-style Shrimp. Choice of (2) sides and topped off with beverage and dessert. (45 value)",Small Family Meal Box,400.0,68
2425,FAMILY MEAL BOX,"Feast in comfort for your cavalry of 4-5. Choice of (2) proteins: Crispy Fried Chicken, dry-rubbed Blackened Chicken, BBQ Pulled Pork, Louisiana Catfish, or Cajun-style Shrimp. Choice of (3) sides and topped off with beverage and dessert. (74 value)",Large Family Meal Box,620.0,68
2466,NON ALCOHOLIC DRINKS,Mexican Coca-Cola,Mexicoke,39.0,68
2467,NON ALCOHOLIC DRINKS,"",Bottled Water,20.0,68
2426,PO’ BOY SPECIALTIES,"A super slow-roasted specialty. Tender and juicy pulled pork on a soft white roll, topped with jalapeño kale slaw, leafy green romaine, juicy tomatoes, house pickles and a slather of remoulade, served with housemade chips. Need more reasons to indulge? Ingredients are fresh, aromatic and locally-sourced!",BBQ Pulled Pork Po’ Boy,149.0,68
2427,PO’ BOY SPECIALTIES,"No bones to pick in this classic Fried Chicken Po’Boy! Choice of Crispy Fried or Blackened Chicken on a soft white roll, topped with jalapeño kale slaw, leafy green romaine, juicy tomatoes, house pickles and a slather of remoulade, served with housemade chips. Need more reasons to indulge? Ingredients are fresh, aromatic and locally-sourced!",Boneless Chicken Po’ Boy,149.0,68
2428,PO’ BOY SPECIALTIES,"Perfectly roasted, sweet seasonal vegetables on a soft white roll, topped with jalapeño kale slaw, leafy green romaine, juicy tomatoes, house pickles and a slather of remoulade, served with housemade chips. Need more reasons to indulge? Ingredients are fresh, aromatic and locally-sourced!",Seasonal Veggie Po’ Boy,149.0,68
2429,PO’ BOY SPECIALTIES,"Choice of Crispy Fried or Blackened Catfish on a soft white roll, topped with jalapeño kale slaw, leafy green romaine, juicy tomatoes, house pickles and a slather of remoulade, served with housemade chips. Need more reasons to indulge? Ingredients are fresh, aromatic and locally-sourced!",Catfish Po’ Boy,171.0,68
2430,PO’ BOY SPECIALTIES,"Choice of Crispy Fried or Blackened Shrimp on a soft white roll, topped with jalapeño kale slaw, leafy green romaine, juicy tomatoes, house pickles and a slather of remoulade, served with housemade chips. Need more reasons to indulge? Ingredients are fresh, aromatic and locally-sourced!",Shrimp Po’ Boy,182.0,68
2431,BOWL SPECIALTIES,Slow-roasted BBQ pulled pork over your choice of stone-ground grits w/ tomato sofrito or mashed potatoes w/ mushroom gravy. Topped with a sweet corn relish.,BBQ Pulled Pork Bowl,149.0,68
2432,BOWL SPECIALTIES,Deep Fried or blackened boneless chicken over your choice of stone-ground grits w/ tomato sofrito or mashed potatoes w/ mushroom gravy. Topped with a sweet corn relish.,Boneless Chicken Bowl,149.0,68
2433,BOWL SPECIALTIES,Perfectly roasted seasonal vegetables over your choice of stone-ground grits w/ tomato sofrito or mashed potatoes w/ mushroom gravy. Topped with a sweet corn relish.,Seasonal Veggie Bowl,149.0,68
2434,BOWL SPECIALTIES,Deliciously Fried or Blackened Catfish fillet over your choice of stone-ground grits w/ tomato sofrito or mashed potatoes w/ mushroom gravy. Topped with a sweet corn relish.,Catfish Bowl,171.0,68
2435,BOWL SPECIALTIES,Deliciously Fried or Blackened Shrimp over your choice of stone-ground grits w/ tomato sofrito or mashed potatoes w/ mushroom gravy. Topped with a sweet corn relish.,Shrimp Bowl,182.0,68
2436,SKILLET PLATES,"",PULLED PORK PLATE,180.0,68
2437,SKILLET PLATES,"",CHICKEN PLATE,180.0,68
2438,SKILLET PLATES,"",CATFISH PLATE,200.0,68
2439,SKILLET PLATES,"",SHRIMP PLATE,210.0,68
2440,SKILLET PLATES,"",VEGGIE PLATE,180.0,68
2441,SALADS,"THE freshEST. Leafy green romaine, radicchio, egg, avocado, cherry tomatoes, bleu cheese and bacon crumble topped with a boneless Crispy Fried Chicken breast. Served with our thick and creamy homemade Buttermilk Ranch. Blackened Chicken and Shrimp protein options available.",Cobb Salad,149.0,68
2442,SALADS,"Got Kale? Get the best of both worlds and submit to a healthy and hearty mix of leafy green romaine, kale, housemade garlic croutons, shaved parmesan, and classic Caesar dressing.",Kale Caesar Salad,100.0,68
2443,SIDES,"Rich and deep, both in flavor and texture. Our Belgian-style waffles are thick, fluffy and yeast-risen overnight. Served fresh daily. (2- small / 4 - large)",Waffles,0.0,68
2444,SIDES,"Sharp Tillamook Cheddar makes for a stellar, luxuriously creamy base.",Mac ＆ Cheese,0.0,68
2445,SIDES,Vegan slow-simmered greens with a dash of vinegar for that familiar tangy bite.,Collard Greens,0.0,68
2446,SIDES,"A classic with a twist. Blend of green cabbage and lacinato kale, drizzled with a tangy dressing of apple cider vinegar, black pepper, olive oil and a touch of honey.",Jalapeño Kale Slaw,0.0,68
2447,SIDES,"A go-to, no regrets favorite. Mashed Russet potatoes finished hot, thick, and creamy.",Mashed Potatoes,0.0,68
2448,SIDES,Baked fresh daily. Lightly sweet and savory bite-sized delights with a small hint of jalapeño. Kids love them (5 - small / 10 - large),Mini Jalapeño Corn Muffins,0.0,68
2449,SIDES,What’s better than fries? Try them seasoned with our house mix of Cajun spices!,Seasoned Fries,0.0,68
2450,SIDES,"Crispy sweet potato fries, both sweet and savory!",Sweet Potato Fries,0.0,68
2451,SIDES,Perfectly roasted seasonal vegetables,Seasonal Roasted Veggies,0.0,68
2452,SIDES,Southern stone-ground grits made the old fashioned way. A dash of butter and seasoned with salt and pepper.,Stoneground Grits,0.0,68
2453,SIDES,"That favorite classic recipe with a buttermilk base. Homemade and gently mixed by hand to ensure soft, pillowy layers of deliciousness. (2 - small / 4 - large)",Handmade Biscuits,0.0,68
2454,SIDES,"Get lost in the sauce of our savory and creamy base of caramelized cremini mushrooms, veggie stock, herbs, spices and heavy cream. Pairs exceptionally well with our biscuits, mashed potatoes, french fries, or right on top of our famous fried chicken!",Mushroom Gravy,30.0,68
2455,SIDES,"",Waffle (1),30.0,68
2456,EXTRA SAUCE,"",Buttermilk Ranch,6.0,68
2457,EXTRA SAUCE,"",Caesar Dressing,6.0,68
2458,EXTRA SAUCE,"",House Syrup,6.0,68
2459,EXTRA SAUCE,"",Remoulade,6.0,68
2460,EXTRA SAUCE,"",Jalapeño Hot Sauce,6.0,68
2461,EXTRA SAUCE,"",Crystal Hot Sauce,3.0,68
2462,EXTRA SAUCE,"",Ketchup,3.0,68
2463,NON ALCOHOLIC DRINKS,"That thirst-quenching, old-fashioned classic lemonade you crave on those hot summer days.",Classic Lemonade,39.0,68
2464,NON ALCOHOLIC DRINKS,Our classic lemonade with a hint of seasonal fruit,Seasonal Lemonade,40.0,68
2465,NON ALCOHOLIC DRINKS,Combination iced tea and lemonade,Arnold Palmer,39.0,68
2468,DESSERTS,"Baked daily, perfect sweet ending.",Chocolate Chip Cookies,28.0,68
2469,DESSERTS,Baked daily with vanilla cream cheese frosting,Red Velvet Cupcake,30.0,68
2470,Whole Beans,"Much like san Franciscan and coffee culture, this brighter, the more fruit-forward blend is a harmonious melting pot of carefully selected and roasted origins that will give you something exciting and wondrous to wake wide-eyed to a world anew. Tasting notes honey, candied lime, and nectarine.",Georgina's Blend,132.0,69
2471,Whole Beans,"As moving as the accomplishment of single-family outsiders in a new world-our carefully selected single bean offering is masterfully roasted to bring out the best this origin can offer. Wake up inspired to take on the day. Tasting notes honey, white grape, and lemon candy.",Guatemala Single Origin,132.0,69
2472,Whole Beans,"In honor of our founding father, who was a stickler for the perfect crema-laden demitasse of ""go-juice"" our well-balanced espresso blend will lift the heavy load of your eyelids. It offers a bounty of colorful complexity rivaled only by our prized legacy of fresh produce. Tasting notes: baker's chocolate, toasted almond, and caramel.",LIft Gate Espresso,132.0,69
2473,Whole Beans,"A blend for the true daily grinder. This everyday brew offers a balanced, yet rich, cuppa. Smooth enough to enjoy with leisure, but invigoration enough to get you through the long haul- especially if you are an early riser heading into hand-select the best for your family. Tasting notes cocoa, toffee, and blackberry.",Midnight Shift,132.0,69
2474,Bagels and More,"",Bagel,36.0,69
2475,Bagels and More,All butter croissant with premium ham and Swiss cheese.,Ham and Swiss Croissant,77.0,69
2476,Bagels and More,"",Bagel with Hummus,40.0,69
2477,Bagels and More,"",Bagel with Cream Cheese,40.0,69
2478,Bagels and More,House-made peanut butter.,Peanut Butter and Banana Bagel,51.0,69
2479,Bagels and More,"Cream cheese, cucumber, onion, tomato, mixed greens.",Veggie Bagel,57.0,69
2480,Bagels and More,"Herb cream cheese, lox, capers.",Lox Bagel,77.0,69
2481,Wraps,"Eggs, smoky bacon, potatoes, and cheddar cheese on a GMO-free tortilla.",Bacon Wrap,72.0,69
2482,Wraps,"Eggs, green chilies, and cheddar cheese on a GMO-free tortilla.",Chili Verde Wrap,72.0,69
2483,Wraps,"Egg whites, spinach, and Greek feta on a GMO-free tortilla.",Egg White Wrap,72.0,69
2484,Coffee and Tea,"",Coffee,0.0,69
2485,Coffee and Tea,"",Pour Over,44.5,69
2486,Coffee and Tea,"",Americano,40.0,69
2487,Coffee and Tea,Demitasse.,Espresso,40.0,69
2488,Coffee and Tea,Demitasse.,Macchiato,43.0,69
2489,Coffee and Tea,"",Latte,56.0,69
2490,Coffee and Tea,"",Cafe Au Lait,44.5,69
2491,Coffee and Tea,"",Mocha,66.0,69
2492,Coffee and Tea,"16 oz. Iced.",New Orleans Coffee,53.0,69
2493,Coffee and Tea,"",Cappuccino,44.5,69
2494,Coffee and Tea,"",Hot Chocolate,53.0,69
2495,Coffee and Tea,"",Chai Latte,58.0,69
2496,Coffee and Tea,"",Matcha Latte,57.0,69
2497,Tea,"",Organic Loose Leaf Tea,36.0,69
2498,Cold Bottled Brew,"Our original cold brew uses locally roasted beans steeped to smooth perfection. It's a refreshing and invigorating kick for any time of day to enjoy. Ingredients: coffee, water.",Cold Brew Coffee House Blend,66.0,69
2499,Cold Bottled Brew,"As featured in our cafes, this is our take on the classic. Locally roasted beans brewed and steeped with chicory, then topped off with organic whole milk and organic cane sugar. Enjoy. Ingredients: filtered water, coffee, organic milk, organic cane sugar, chicory.",Cold Brew Coffee New Orleans Style,66.0,69
2500,Cold Bottled Brew,"Our original cold brew complemented with a splash of the sweet and nutty. This locally roasted and brewed blend with almond milk is a sure palate pleaser. Shake vigorously and enjoy. Ingredients: filtered water, coffee, almond milk.",Cold Brew Coffee with Almond Milk,66.0,69
2501,Acai Bowls,"Acai, almond milk, blueberries, bananas, almond butter-topped with strawberries, granola, chia seeds, and Gus's local own honey drizzled over the top.",The Alpine Start,110.0,69
2502,Acai Bowls,"Acai, almond milk, organic baby kale, banana strawberries- topped with blueberries, granola, diced almonds, and coconut flakes.",Acai And Go,110.0,69
2503,Smoothies and Juice,"Organic baby kale, fresh ginger, organic strawberries, chia seeds, almond milk, organic agave nectar.",Unicon Bliss Smoothie,94.5,69
2504,Smoothies and Juice,"Organic blueberries, organic strawberries, bananas, almond milk, Gus's own local honey.",Blueberry Buzz Smoothie,94.5,69
2505,Smoothies and Juice,"Organic baby kale, organic spinach, bananas, house-made almond butter, almond milk, organic agave nectar.",New World Popeye Smoothie,94.5,69
2506,Smoothies and Juice,"Organic cocoa powder, organic blueberries, organic strawberries, organic raspberries, almond milk, organic agave nectar.",Chocolate B's Smoothie,94.5,69
2507,Smoothies and Juice,"Acai, pineapples, bananas, coconut milk, house-made fresh orange juice, coconut flakes.",Coconut Sunrise Smoothie,94.5,69
2508,Juice,Fresh home-made.,Orange Juice,53.0,69
2509,Sweets,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",Cinnabon Delights® 12 Pack,86.0,70
2510,Sweets,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",Cinnabon Delights® 2 Pack,23.0,70
2511,Burritos,"Seasoned Nacho Fries topped with steak, white hot ranch sauce, nacho cheese sauce, tomatoes, reduced-fat sour cream, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",Steak White Hot Ranch Fries Burrito,53.0,70
2512,Burritos,"Seasoned Nacho Fries topped with black beans, spicy white hot ranch sauce, nacho cheese sauce, tomatoes, reduced-fat sour cream, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",White Hot Ranch Fries Burrito - Veggie,47.0,70
2708,Bread,"",Onion Bread,33.0,72
2709,Bread,"",Potato Bread,33.0,72
2513,Burritos,"A melty cheese quesadilla, with shredded cheddar cheese and warm nacho cheese sauce is opened and wrapped around a burrito filled with seasoned beef, seasoned rice, cool sour cream and creamy chipotle sauce.",Quesarito,60.0,70
2514,Burritos,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy & egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",Bean Burrito,27.0,70
2515,Burritos,"A warm tortilla is covered in a layer of warm nacho cheese and topped with seasoned beef, refried beans, cool sour cream and shredded cheddar cheese. Then it's wrapped creating a layer of nacho cheese all around the outside of the burrito.",Beefy 5-Layer Burrito,53.0,70
2516,Burritos,"A warm flour tortilla loaded with seasoned beef, refried beans, tomatoes, onions, iceberg lettuce, reduced-fat sour cream, red sauce and cheddar cheese.",Burrito Supreme®,60.0,70
2517,Drinks,"A sweet, cherry-flavored Freeze with a tropical swirl of pineapple orange flavor.",Cherry Sunrise Freeze - Regular,49.0,70
